,Paracentral_Lobule_R,Thal_MGN_L,Thal_PuI_R,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,Frontal_Sup_Medial_L,Putamen_L,Cerebellum_6_R,SupraMarginal_L,Cerebellum_9_R,Rolandic_Oper_L,Angular_R,Frontal_Mid_2_R,Vermis_8,Thal_PuM_R,Cerebellum_Crus2_L,Amygdala_L,Cerebellum_Crus1_R,Cingulate_Mid_L,Frontal_Inf_Orb_2_L,Putamen_R,Thal_PuI_L,Precentral_R,Thal_MDm_L,Thal_VA_R,SN_pr_L,Hippocampus_L,Cingulate_Post_R,Red_N_L,Temporal_Pole_Sup_L,ACC_pre_L,Thal_MGN_R,OFCpost_L,Thal_VPL_L,VTA_R,Cerebellum_4_5_R,ACC_sup_L,Frontal_Mid_2_L,Cerebellum_3_R,OFCant_R,Occipital_Mid_R,Temporal_Inf_R,Fusiform_L,Thal_LP_L,Temporal_Inf_L,ParaHippocampal_L,Pallidum_L,Thal_LP_R,Occipital_Sup_R,SN_pr_R,Lingual_L,ACC_pre_R,Occipital_Mid_L,Cerebellum_9_L,Fusiform_R,Cuneus_R,Frontal_Med_Orb_L,Insula_R,Temporal_Pole_Mid_R,Cerebellum_Crus2_R,Vermis_7,Temporal_Mid_R,Vermis_10,OFCmed_L,Frontal_Sup_Medial_R,Precentral_L,Parietal_Inf_L,Precuneus_L,Heschl_R,Parietal_Inf_R,Thal_MDl_R,Thal_AV_R,Frontal_Sup_2_R,Thal_VA_L,Thal_PuA_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Oper_R,Lingual_R,Occipital_Inf_R,SupraMarginal_R,Frontal_Inf_Tri_L,Supp_Motor_Area_R,Cerebellum_6_L,Heschl_L,Amygdala_R,Calcarine_L,Cuneus_L,Occipital_Sup_L,OFCmed_R,Thal_PuA_L,Olfactory_L,OFClat_L,Vermis_6,Rolandic_Oper_R,Postcentral_L,Frontal_Sup_2_L,Insula_L,Caudate_R,Angular_L,Thal_VL_R
Lingual_L,0.014725428006428608,0.08402125119956436,0.23758128248559376,0.5418980885171913,0.507446211125888,0.532249409685322,0.2671854984264302,0.8846452500329575,0.31405910515354174,0.8056688944326631,0.49325561184129196,-0.09338892622996021,0.48249847142357233,0.7162600243880078,0.44914474587197184,0.7489643124790822,0.2539360510974829,0.7498266192952519,0.6564149488920803,0.4698737427490076,0.0954689176394526,0.2439802215232185,0.3300095487059385,0.5037203407254157,0.2756914284311048,0.2800470298960266,0.6549248614102211,0.7489089361584318,-0.07134648410380778,0.6537336287623248,0.5514147890046438,0.1740382185219196,0.3566295325338445,0.26254491377899475,0.5866703379356033,0.7675490166221219,0.58480934979848,0.5181873812969544,0.4216779075476507,0.4749549829979159,-0.009536354673695204,0.3461659178209459,0.5478994043145711,0.6170294065447534,0.5483211532013113,0.34194531385320615,0.4015028934604276,0.47112945157167363,-0.06681384452095171,0.325697840751008,1.0,0.5567207571464609,0.38372019329232415,0.8239369752016323,0.7680653263434692,0.19540186561165948,0.4944200473099332,0.6569405835166334,0.5079894163683641,0.6962750536897313,0.6480700752062829,0.5045620633800718,0.8201691242061092,0.41601505875247924,0.5586248312622407,0.5296942369513371,0.028300515372303093,0.8235607135538985,0.5192368792990365,-0.10790664293413209,0.3943415799889136,0.4766756260465441,0.5460951875653484,0.020259272652756042,0.21312442095001147,0.5464307080507309,0.5135471623672878,0.9198500595727481,-0.05705549863419648,0.3092539819280796,0.4743614138764353,0.42495348187481063,0.8931830576408869,0.48670180297574317,0.22511023618553017,0.8971801562969279,0.6385459701613106,-0.05611682213040653,0.438353190999738,0.4468730736566527,0.4430172837530276,0.5801352090994227,0.85371872789537,0.5091930075189104,0.3710233218412635,0.609536985288412,0.4980616585821373,0.33735174778531674,-0.040231680645987936,0.5136678264355836
ACC_pre_R,-0.03344767258468535,0.3271677088333322,0.33970417803247294,0.5763748508144012,0.5640546973477057,0.714147195057471,0.5094666311259396,0.6104809476000489,0.21026625778171207,0.6377148550563791,0.4897915690902906,-0.12255600006311139,0.6113786162458116,0.505186561429621,0.5284104229935861,0.545581125481818,0.4529145218990611,0.544021301768583,0.6080899440699692,0.655115716178954,0.3725242633069249,0.20684123732802157,0.3257985157564568,0.547262587868471,0.52034635823401,0.4217598605513335,0.7271409665379365,0.6158672733534377,-0.016070645903766258,0.7012105130152452,0.8184884847953298,0.24503659908723638,0.6083160718034913,0.33841633974247953,0.418275759005096,0.6501220315344067,0.6770790811945337,0.5614596516848968,0.5385740585468762,0.6972024179825532,0.1255611061257543,0.5024239717642867,0.6211834310571356,0.4894220600830992,0.600905595374031,0.4741516395552997,0.46295220990962976,0.4834754999302841,0.05708686886768888,0.4309819980766912,0.5567207571464609,1.0,0.36441430272893677,0.6250770682598537,0.5992745654322048,0.21594224385765556,0.6982997236501659,0.6908985174272487,0.5919426051121209,0.500473558427697,0.3877984499200136,0.6716616746059907,0.5839864702856028,0.43905145941156787,0.7113169449283757,0.473066368874616,-0.014620054720495393,0.5832028989371785,0.4138089693875506,-0.14027362376416844,0.6613438309114786,0.6740794199531261,0.7719220110366234,0.07116335154072917,0.34360375084643713,0.6712417368876271,0.5375698455523895,0.6155294849127887,-0.03298667919827772,0.26886256123377156,0.5465526934992491,0.4964222379814111,0.6230243021058876,0.49695872700239746,0.33889258274724526,0.5597932705495943,0.523664097361179,0.022614933107454462,0.5483316245864338,0.4193280178733689,0.5928410859067371,0.6296800578486207,0.4073562671177507,0.5034728386306373,0.3407475068482554,0.6673776570359852,0.6169437156276522,0.4884577496776512,-0.010113591980656044,0.651754592756035
Occipital_Mid_L,-0.08830615197142015,0.39265527860367516,0.28946050618752367,0.3078817169855635,0.3307153354664578,0.44809936788304544,0.18155095530614068,0.2754387542148408,0.18042710393652397,0.28315829179521235,0.06786237806866015,0.15872631364792703,0.2015829451068009,0.1885439767167605,0.2639063621124541,0.31476663865403326,0.03628342984068648,0.3205200596065553,0.2353063420673276,0.21531173523888242,0.3637184899811628,0.23347247698277462,-0.03376511172727979,0.205559617431895,0.36294985452319795,0.020266004668479155,0.3844501025762919,0.2569394854127095,0.2495225744545609,0.16144699525960138,0.30873782567912533,0.25322149846011976,0.027700073807316556,0.3472849647156397,0.3401562539353248,0.3924658606236626,0.181648478623436,0.3550125758776581,0.4903745784278364,0.41474249206704333,0.2377410255649371,0.5457304922570728,0.6579221947139456,0.19901185571679925,0.37629230039002126,0.3405200766874081,0.41714222524790345,0.08038391146082394,0.014416005085566208,0.2242047891892061,0.38372019329232415,0.36441430272893677,1.0,0.2507095583736261,0.41581777027488126,0.25161383946729854,0.4436938149332188,0.2581201273258175,0.3316211119322587,0.34196208892734004,0.1592084739619518,0.4677094627742281,0.29574793827997276,0.08288002651773516,0.38495036612427386,0.26227893267526,0.11416848261246142,0.3774546836422296,0.11361167375421305,-0.10102641544962604,0.24918861481655108,0.1850652026385505,0.3796147765828964,0.2942599853094183,0.2913902254731559,0.16797798106804568,0.16688285553187565,0.3762945575444584,0.3446590023906475,0.008150530252672377,0.35751542395011365,0.20854259409813602,0.2770791627174979,0.06319917218749328,0.26162665515763206,0.40137303847063915,0.378155311625907,0.31858968028979023,0.23867010948612274,0.19570235602973146,0.34820383694310525,0.27875290502985733,0.1556521140349958,0.11445860786111596,0.22640909114734548,0.3949646286669458,0.08017991237253336,0.36056399587813426,0.14512714995528522,0.3198558221440659
Cerebellum_9_L,0.0063414086811259505,0.12328217742152772,0.3014133096227953,0.6459059295884818,0.5995030500761834,0.643195728990186,0.3627439706850079,0.9398998267622782,0.29350137889835265,0.9632117879877183,0.5486568585465761,-0.14132191167760266,0.4135816814283453,0.7977387638703453,0.4492294078766125,0.7389258870677979,0.36973502868784197,0.8071904192055019,0.7238520683779675,0.5367340489411436,0.26981561380075386,0.2880520243766962,0.313472700562511,0.562464770957334,0.23196347906676268,0.39325730962741784,0.6749454301679055,0.7905605074454339,-0.1273153392200635,0.7209268841798786,0.6059727725810783,0.2750523128142372,0.3955503947030244,0.36086009051790624,0.6342904060159372,0.7716931465464605,0.6519668796620653,0.5782467351715032,0.4703229346025381,0.575861619807208,-0.052980447499404115,0.47592637525923087,0.5702713520028955,0.6319964932439429,0.6069321498504026,0.4311811551731638,0.439062501609674,0.5615771073104393,-0.04150447186227818,0.3800064300742101,0.8239369752016323,0.6250770682598537,0.2507095583736261,1.0,0.7925037193061718,0.037688441303827966,0.609230016024082,0.7116123730880847,0.6346945907037305,0.7752241518513306,0.6593954086391123,0.550790416432542,0.8551344526540523,0.44304785049334483,0.6670810644402364,0.6105811891698496,-0.029593836242270546,0.785430806134874,0.6216902841680133,-0.020573513796094012,0.4177205773134486,0.50958150350381,0.5888435014556079,-0.015602316512892478,0.23623762025890743,0.5876418306820079,0.569676421863387,0.8305360560110842,-0.108089063755613,0.2705454490653363,0.6025746341616383,0.4363765557562595,0.9377402346794773,0.5224113566006756,0.2766204630774862,0.7970162289842392,0.6164212767318771,-0.011057990531143553,0.4584943602852337,0.5412918460294379,0.4876984319152628,0.6822159714366152,0.8280147698679015,0.6145858881345001,0.43595919828478114,0.6392156151331312,0.5625312806766868,0.4230604088487183,0.014138433437909137,0.5593928161404118
Fusiform_R,0.00886148305329775,0.36141420288226556,0.2312448383866839,0.6057724470584861,0.6361255760752754,0.6465013371933702,0.3291071136815342,0.8520287423683689,0.3869299263618699,0.8138472520731562,0.4656076162604749,0.031039294371248864,0.4193625807205465,0.6273961214343234,0.48668151748777605,0.6535061063413564,0.3454314362850202,0.8337715262102182,0.5859644656962618,0.6048686119056254,0.40314463154288016,0.30515287921193884,0.24951989369839656,0.4642182819855654,0.29880293206146386,0.3078147871514601,0.7216679219319443,0.70914998846431,0.21682638565946383,0.6433302511718418,0.6258391281977334,0.19933258302009582,0.5148045675209095,0.4081753335990475,0.5628066469340085,0.7574603341393197,0.5936449855971192,0.5484380723283686,0.6114296895854581,0.5915635653146445,0.13841942984877317,0.6039056165018339,0.7818312299510306,0.5070755613668625,0.5098699903627899,0.5630494992731748,0.44065489407374375,0.4996730262404737,-0.03402041870438361,0.42626517880173437,0.7680653263434692,0.5992745654322048,0.41581777027488126,0.7925037193061718,1.0,0.19344376406349942,0.5786456435480453,0.6359080600656009,0.7372632576522058,0.7918782644691196,0.6023918247513074,0.6746986913969517,0.7060039037769513,0.43951653135448293,0.6065736717619917,0.5426573020540573,0.02955660031134272,0.6741095887603612,0.5816458980700895,-0.1747698931720396,0.26081066578815904,0.28567366366829217,0.6120452751843344,0.3084250768368297,0.3122308480250259,0.6201668292719653,0.6606727861832239,0.7146923043334081,0.18443118302990236,0.19697825560797627,0.5900682168686545,0.48741558096380216,0.8421423782538086,0.4918106193669668,0.3204229238170602,0.7745839438962604,0.5614992144999882,0.08522021450755683,0.46605219808911286,0.48700792615262317,0.5321858001425163,0.5831200958493646,0.6667873898661225,0.47856819823016505,0.42707663338410984,0.603936583537244,0.5538367896022929,0.621033308461597,-0.010026244172842922,0.4269820139999593
Cuneus_R,-0.1724703422203016,0.12888207335688098,0.0689116132567514,0.02590050178065429,0.06466555147494434,0.05669095437338857,0.2340701442798393,0.07958196769901682,0.09578172841246017,0.04520719164347306,0.1981252532329584,0.22233477934840473,0.49736855860416224,-0.09324634247642387,0.08944390500208596,0.1115973656275509,0.04263236480094093,0.15967732325355166,0.19165851652380378,0.08790006819464327,0.03878287757888769,-0.16984719739331466,0.4111972452874833,0.08063378363278882,0.1736451949440389,-0.20852912767880544,0.09985135528380625,0.19969054080766893,0.3067322187067055,0.07069072209877553,0.10459564279397954,-0.06310296001181841,0.19326111993851774,0.008574837038829861,0.052868104046948236,0.022969293168364904,0.032269418074307,-0.08872696818895215,0.059786097211424534,0.09459382606304786,0.3153496456765829,0.0009988314198517137,0.20755424394682365,0.1604282510944515,0.05351213354087262,-0.11161753542318033,-0.1288397923262168,-0.03308677110742673,0.17951461315287212,-0.008184723770019114,0.19540186561165948,0.21594224385765556,0.25161383946729854,0.037688441303827966,0.19344376406349942,1.0,0.09298210481122761,0.13734303840252937,0.018784751033797224,-0.08141144474212338,0.10377973747255256,0.437681684647545,0.11887258426392351,0.16634904294849745,0.11761746602656344,-0.02698604130546175,0.05463080164215427,0.24163611912684085,-0.034053900658630926,-0.16457265745091704,0.022810971285870105,0.0861786408726229,0.2640322923771728,0.1270980283421422,0.015351538085452929,0.22038296069089958,0.3273077808507708,0.1991370244692885,0.3726846068054233,0.5672920755069717,-0.07364182052650181,0.35127163822352225,0.0722559821485416,0.20016539674274522,0.08982538809975357,0.24201002000681068,0.3697301192968036,0.23453363149594325,0.26435760614065595,-0.08634750510973976,0.08993143757068905,0.019415898194533886,0.030231017200917046,0.17515035869252982,-0.06821095702432232,0.004946572332733727,0.2556842161497746,0.11674938605573507,-0.04877124201457278,0.055870920863904126
Frontal_Med_Orb_L,-0.11979379473702674,0.45862821070321647,0.3953528988859344,0.7518449260020948,0.5603130839368463,0.6963985521023648,0.4982478851297357,0.5740392329070908,0.10385851089258186,0.6385040211608118,0.4606146338509698,-0.05776879655801906,0.3785080223272776,0.4234582017545845,0.3062324249996441,0.4790276383288715,0.3878101454241371,0.45057961117037093,0.5375101144444756,0.5781137499054863,0.5112360788102994,0.33078378464540514,0.21916379325861904,0.5310151169232409,0.37008666034314486,0.5275151453147596,0.6942499455063873,0.5175154773437728,-0.14122855554498448,0.6477928880478201,0.72807756167632,0.46991772932770487,0.37653595935634004,0.442530931604235,0.42321117076361553,0.5768452856442321,0.6385223361821681,0.5586487117188591,0.5795523680392696,0.7904500500245769,0.13377815988381725,0.5249756420309906,0.7091747812743953,0.5176507460787888,0.6615707128768032,0.6161803503633951,0.7411618431628064,0.3057728261566391,0.15157955637354575,0.48007433182897075,0.4944200473099332,0.6982997236501659,0.4436938149332188,0.609230016024082,0.5786456435480453,0.09298210481122761,1.0,0.6371596958374229,0.6436327296104496,0.47507079304710415,0.33917755667999266,0.45358964515699335,0.5008276959811329,0.4043842028233499,0.6375852554451948,0.4453064372011936,-0.009845817301175216,0.48501086062495785,0.3912969683728187,0.01336585896103785,0.43222551586487673,0.5475502770413923,0.6287474746660978,0.08419431070937762,0.26557649285629553,0.47387577099689365,0.4033793928998009,0.512154613722843,-0.006888138526717926,0.16900696388402123,0.5928292044833969,0.3515863754180423,0.623269320427801,0.492309041333901,0.36800945476947905,0.48487722935246375,0.4500685087452236,0.024610093170113364,0.4752784519581828,0.44369543840675946,0.7655106978251769,0.683678920497246,0.419717469135176,0.527099661141964,0.3089860563175244,0.6085165941945797,0.5433012775903181,0.5410517673618439,0.03716077545735633,0.46214209135784257
Insula_R,-0.07939936519323161,0.2057372652408008,0.2848034515744125,0.7005370394873113,0.6700361096443808,0.5889509538124337,0.32405076318386405,0.7301517446646477,0.27293488323107007,0.6963086002742144,0.802408577465634,-0.06507643084995088,0.5568187037862917,0.42076690599500044,0.42135890157222544,0.5855379741902601,0.38091764459844335,0.6528851074602691,0.7447315648494818,0.7211240482441368,0.24343616316764255,0.25715621988568016,0.5887526903532146,0.47107666984708824,0.3157852995251064,0.3283484213789341,0.7820224344779684,0.7529468308940477,-0.04144005211777949,0.856869841600507,0.6554877351264781,0.28738146812623316,0.6113286367532911,0.1833764758384498,0.4085934485129528,0.6470039538442017,0.8004264101764426,0.5373600163632452,0.4470992982060879,0.6392927141027834,0.06427974492600019,0.3438438533210554,0.5279883755481029,0.7273372426611187,0.6100339496123601,0.35162309937822983,0.4527834793904465,0.5992033505089209,0.04040713737623383,0.35382559550399645,0.6569405835166334,0.6908985174272487,0.2581201273258175,0.7116123730880847,0.6359080600656009,0.13734303840252937,0.6371596958374229,1.0,0.6995002157375032,0.5340798936961397,0.3790462292160079,0.6481319041628532,0.6591472780679737,0.46853997416566723,0.5733051207470297,0.6309011848700076,-0.053874088163966716,0.5639137822174101,0.7366782873601228,-0.0247151909573088,0.4319106722835244,0.4555354690828928,0.6097796566660102,0.09187681005167145,0.18925756476775987,0.7846327835299567,0.71165353051548,0.6023669521197809,-0.007576443773953237,0.49648734457681487,0.6218458613336839,0.4749017197731416,0.7415702807674254,0.7950841221373207,0.19055831469950638,0.5828039618337454,0.4932582230232754,-0.07840768096535272,0.3728057421103374,0.5512971784376375,0.6620640332274478,0.7304901093241462,0.5943524380939639,0.8343058708061027,0.49422159190397313,0.5506421978644072,0.8024957436625997,0.6298501194288267,-0.03082060639384298,0.4706738557541858
Temporal_Pole_Mid_R,-0.05929560284721756,0.4101781954105923,0.20407163671456013,0.7416771869737996,0.6714018497038332,0.6282655746289924,0.31091560693369225,0.6465727674388354,0.2699623492957387,0.6046119190650823,0.5693669313900921,-0.06699429908009942,0.34705313214527417,0.31749799513120297,0.2663888760622956,0.4781377807713816,0.3175905863968181,0.6774343766972223,0.5932931584432634,0.7151635296464343,0.38386356586308557,0.3063626598550785,0.33705097829237407,0.4072595908004282,0.32875547098389024,0.42514754638600594,0.7189040230619581,0.5892294551786679,0.22012427376803656,0.7565840508814884,0.5838189871461624,0.19177584201206624,0.6185963306652631,0.3436538638446439,0.3599384080710078,0.6186932941446485,0.6798009080988342,0.5116340167517369,0.5338818978964848,0.6843559502908474,0.1437145868244475,0.5880636197196704,0.6862841663863862,0.4890649574196971,0.5507915164559775,0.508595713364403,0.4915406103829621,0.3725471337451903,-0.029929097808243606,0.6200622239847249,0.5079894163683641,0.5919426051121209,0.3316211119322587,0.6346945907037305,0.7372632576522058,0.018784751033797224,0.6436327296104496,0.6995002157375032,1.0,0.657793640095583,0.465620800300843,0.6177080334073458,0.4717601194368478,0.3323841614800646,0.5715724642172364,0.5553324098376111,0.025168966663431533,0.4659466181402626,0.5916290212764022,-0.030656888987933912,0.20321222304766665,0.2891725879753329,0.5888784629198481,0.24582349252063232,0.12639085927978852,0.618741912606295,0.5903119307228795,0.4536980020783571,0.0488882457286078,0.2010163464639659,0.6616144445214861,0.49206143941124075,0.63764942598371,0.5665782065030006,0.18661480450300783,0.461148556252046,0.5202993071739217,0.013464226507972826,0.39815374772731804,0.42647121271725996,0.6121479623369563,0.6325837278769427,0.4516882535975669,0.5480326764718758,0.4713623807529768,0.5196668848319496,0.6374475520999235,0.6589097608498661,0.015923160070816872,0.37743544517137045
Cerebellum_Crus2_R,0.11641408587078685,0.1748240351687358,0.09801641114239826,0.4506620301835365,0.6084636141243611,0.6454329970327397,0.1295815550155329,0.8164992668319077,0.4086869502710454,0.7998580208037483,0.4256890549422598,-0.05454246403881723,0.19952890640989057,0.7004013636802354,0.38948641155312747,0.7055724907303231,0.18836157038369195,0.8811233254070276,0.6448347217551157,0.432009328280841,0.19158385217318424,0.30124987203992504,0.10663284772731758,0.39058500300903337,0.19778689713253048,0.3345345931282252,0.5429818471027891,0.6805388295214263,0.015747645003367956,0.555906422681771,0.4989745433465587,0.1467886736971213,0.30659470720631077,0.38205737014306235,0.6529775604165657,0.7268985860456021,0.5601354422156742,0.592621224576958,0.5085646143676031,0.406999405634087,0.03039382804260835,0.5941314907098622,0.5932745815464981,0.5426640734133983,0.44518146854610574,0.41206603524251917,0.3985176773364542,0.46214144621215,-0.15661509589991493,0.4664596995289854,0.6962750536897313,0.500473558427697,0.34196208892734004,0.7752241518513306,0.7918782644691196,-0.08141144474212338,0.47507079304710415,0.5340798936961397,0.657793640095583,1.0,0.6466242521010613,0.4654995805529826,0.633207338495697,0.2915619953287568,0.6511614101604627,0.6143312235491564,0.00392175475249409,0.7212941576606313,0.637135503933632,-0.055236686215133134,0.3716099070266623,0.40951483432258234,0.506605141431144,0.016849906993383342,0.1832611428901907,0.40592722802295417,0.4184247089225884,0.6817246338824586,-0.04625062939566964,0.029621048169382505,0.5989749366901522,0.454233284127609,0.7386667305543881,0.38423497813397844,0.1616089790609758,0.7184681576131693,0.570736703991347,-0.03217187007974046,0.2780908493172497,0.5800567824089726,0.29570782304597354,0.5413246727070011,0.6583466783110525,0.4566425048764879,0.518814964180193,0.6619066651531158,0.39045695975901484,0.33783410336388564,0.030397649340691422,0.40319789539717243
Vermis_7,0.10786861997150479,0.27139965317794795,0.06734487728749616,0.39910101151822824,0.2580611842547969,0.2652453633121267,0.35897915460180546,0.7318726486913302,0.21908304292539146,0.6534895845685392,0.24070837369782389,-0.03904692300522104,0.16528601536603527,0.6384877416238959,0.21033780273617364,0.6137047103137202,0.08611841204360199,0.6425054622784822,0.38407788370380536,0.28823877566951195,0.188920364425319,0.1615513126158347,0.08962964910905272,0.3782782943004017,0.29549036844775667,0.3055909009895481,0.4429190027486213,0.43328904990423855,0.18944890435877784,0.41841590509450266,0.46128040334016224,0.1940802232361801,0.3538763210726389,0.4450830293827496,0.32404597188499445,0.4969076471723228,0.31287206188289923,0.2287763737266324,0.23059146143133477,0.4243942645147696,0.13101560745582588,0.3314183375116011,0.47511200728093234,0.30173453958358704,0.32682536915527244,0.4204889710032334,0.2835645135648477,0.3832641662161286,-0.03210357876524019,0.5136764734353488,0.6480700752062829,0.3877984499200136,0.1592084739619518,0.6593954086391123,0.6023918247513074,0.10377973747255256,0.33917755667999266,0.3790462292160079,0.465620800300843,0.6466242521010613,1.0,0.319494913980761,0.530789281243053,0.18878565393671237,0.2727908259732497,0.2952522596579757,0.0388823204644985,0.5664633562201548,0.30521978941562955,-0.09226482497783053,0.1737945830136529,0.26392778481223617,0.2448056580767582,0.13142523698293704,0.161156671473063,0.32506991411738956,0.20674455444622222,0.6888701572710932,-0.010899549919147263,0.14144317315155355,0.18469332739446145,0.2599532285521553,0.6690295256018541,0.24064603757075692,0.26583184574306246,0.5590046563327026,0.6044534231196919,0.14881890461236874,0.3861451160946192,0.2636376198701672,0.2710814027922054,0.32437524527715417,0.7313015318630446,0.2294359706084245,0.2075695491460088,0.3209303881556234,0.25662372016091606,0.2666910438657776,0.10584776896814053,0.42931237875371453
Temporal_Mid_R,-0.08451870088981629,0.33424020602759663,0.3187552727626513,0.4333711061790944,0.5120432172529317,0.5303882898346409,0.37439118230899116,0.5552394450469853,0.22774688122498524,0.5387639485539705,0.5079620678346431,0.1367607220916557,0.5946285259760549,0.31121560394753445,0.4959936616677564,0.42088743287728153,0.36924655613236074,0.6187385437323014,0.5944835656044813,0.5465667423147342,0.4467118994339511,0.12036699530060699,0.4555146839310093,0.32412179535557506,0.393376233121242,0.06913674775609832,0.6752581527585987,0.6143300405190316,0.35726423818191294,0.6095695080362726,0.45798147953783236,0.20807703196123364,0.5636195341249872,0.2657305346799266,0.3984068074243039,0.5355318950289076,0.4601356483391346,0.3234064011997691,0.4447226422929637,0.5631201865709059,0.2580936405134863,0.6154729801138998,0.5871671437979344,0.43291148852012906,0.4352513966739545,0.2934748372904523,0.1758502960389374,0.46559519056869153,0.017297648855279527,0.2225461852304935,0.5045620633800718,0.6716616746059907,0.4677094627742281,0.550790416432542,0.6746986913969517,0.437681684647545,0.45358964515699335,0.6481319041628532,0.6177080334073458,0.4654995805529826,0.319494913980761,1.0,0.5731558203924946,0.4509765833794936,0.5242444810556567,0.3954894497801211,-0.026018948062825734,0.5601623483187258,0.4341518779176845,-0.23920238967190016,0.4184636920290027,0.31191488967196757,0.623466498468385,0.27149726306314864,0.31555998024066423,0.6991933127552891,0.7439662274116204,0.5624445828277388,0.37105759927216225,0.4835462686712088,0.4383676401466788,0.43277255566710476,0.5502467560853753,0.46446834487781713,0.2581145488739455,0.5760916467046261,0.5372759979210341,0.23828788522799157,0.3881228120266138,0.25363565990162185,0.4041639061947114,0.48920681900842666,0.4001876102504537,0.5304056579444208,0.256886769945031,0.40534174392279765,0.6510700188061842,0.58804790309514,0.03295903157404615,0.5095487605696396
Vermis_10,0.04549432882957027,0.1523046358223891,0.26958827551235975,0.4888157869609153,0.4662903939927753,0.5200822260169963,0.3360198938156488,0.844834572194815,0.28171472873115755,0.8438699650238395,0.47050018528997556,-0.08048579638771376,0.40608611728042016,0.7549032699295029,0.5260884106035648,0.6448947931359362,0.3602785711798582,0.6886795278319245,0.6243009957084371,0.431405649220572,0.28822467578702077,0.22089544356537763,0.30388865020628625,0.5492388336590585,0.29359868138510603,0.2194906061268205,0.6619337095551363,0.7192300613135915,-0.05669989090977629,0.6084145349202057,0.5243886902998356,0.20160240453094536,0.3473776628171475,0.2929160577467603,0.5700378694906841,0.761353432247643,0.5314219825181671,0.4411155019115492,0.4668981396448773,0.4924508627300825,-0.02785911716151448,0.45704633751120577,0.5078763855099764,0.5315719374720177,0.515213709849266,0.3853919110145707,0.31038548393373366,0.5456056196562349,-0.07183624361013874,0.1831741275263978,0.8201691242061092,0.5839864702856028,0.29574793827997276,0.8551344526540523,0.7060039037769513,0.11887258426392351,0.5008276959811329,0.6591472780679737,0.4717601194368478,0.633207338495697,0.530789281243053,0.5731558203924946,1.0,0.43754611360511514,0.5553871559455252,0.49015666379905687,0.0014323605744636114,0.7430074108304078,0.5161440228051917,-0.09732958009231134,0.47443346013841,0.501913313687314,0.5177923687781246,0.0576527310732885,0.3187002188809021,0.5226129498498121,0.5298870155096412,0.8432445609107279,-0.017519586147402868,0.31176848395189155,0.4388309375378849,0.3373288018849854,0.8324087821485959,0.45481812503798286,0.355865383632339,0.7643053947229773,0.512485689355467,0.012794650712595305,0.42337448627585617,0.471536765495198,0.41450611612500804,0.5455869367471462,0.8111359736487299,0.5340775867141244,0.3324993733788355,0.5301680267003375,0.5210895725477915,0.3990378333769737,0.012975906659163833,0.6081008749632173
OFCmed_L,0.01830855298355706,0.023714615942079652,0.2915391825619895,0.5456176991543724,0.3062323596767496,0.38085650285375017,0.3012239169470977,0.42819961762334874,-0.2083885694713104,0.44994371528983834,0.42564565442597435,-0.2723481255689022,0.546301972562419,0.32212333110026153,0.3686876913620945,0.5517009459301704,0.3204160427194922,0.39713724708793485,0.4387251083454386,0.36269710957353263,0.07228992854854988,0.010573319246687743,0.4848650069881471,0.33568006959329577,-0.015449391064835836,0.27188998415481824,0.4494317276850597,0.4844711590447676,-0.0744621420432578,0.5293634637861934,0.2813688067321224,0.12498977733154717,0.25890596059756027,0.06656189073355614,0.39917662966730527,0.40567921941039775,0.4210193539745454,0.10737441175245283,0.3622773830955814,0.3508227462062313,0.03937415436678787,0.1043730380600448,0.3574050095804192,0.36458694354703175,0.6228020023813855,0.08121908624450455,0.2388961516020907,0.3668086843040993,-0.13849271031709298,0.16883209107345107,0.41601505875247924,0.43905145941156787,0.08288002651773516,0.44304785049334483,0.43951653135448293,0.16634904294849745,0.4043842028233499,0.46853997416566723,0.3323841614800646,0.2915619953287568,0.18878565393671237,0.4509765833794936,0.43754611360511514,1.0,0.39659929866529287,0.03488364109373707,-0.3777622219635956,0.404756187032704,0.26127557409738583,-0.03467623183668446,0.26901824439115585,0.3248653213816019,0.510335589024541,-0.15015641060760887,0.18844756169110632,0.4002211205309647,0.49091869578790226,0.4212502188451712,0.0198798350261557,0.4625204528148642,0.20318359660907817,0.21703200380428297,0.5006573276290124,0.4938682783558969,0.1057258120160842,0.4792003051016436,0.16687006168111782,-0.31843380127763293,0.5854235254573803,0.0768495631994652,0.4026111783139725,0.5652211684177841,0.3938172447996443,0.41786901992941766,-0.1662442693979822,0.23943480872796846,0.4708996871475568,0.2414889178947282,-0.36691313520883223,0.23928516555434085
